id_rh,nilai_rh,id_waktu,id_tanggal
RH38138,87.8,J4,
RH38139,88.3,J4,
RH38140,90.4,J4,
RH38141,85.7,J4,
RH38142,87.7,J5,
RH38143,88.9,J5,
RH38144,88.5,J5,
RH38145,86.6,J5,
RH38146,84.4,J5,
RH38147,82.9,J5,
RH38148,82.8,J6,
RH38149,80.7,J6,
RH38150,80.2,J6,
RH38151,80.9,J6,
RH38152,85.7,J6,
RH38153,91.8,J6,
RH38154,91.4,J7,
RH38155,87,J7,
RH38156,85.6,J7,
RH38157,84.5,J7,
RH38158,82.7,J7,
RH38159,82.7,J7,
RH38160,81.6,J8,
RH38161,80.7,J8,
RH38162,80.9,J8,
RH38163,81.2,J8,
RH38164,80.1,J8,
RH38165,80.5,J8,
RH38166,82.1,J9,
RH38167,82.3,J9,
RH38168,83.6,J9,
RH38169,82.5,J9,
RH38170,83.7,J9,
RH38171,85.1,J9,
RH38172,86.2,J10,
RH38173,86.8,J10,
RH38174,87.7,J10,
RH38175,89.3,J10,
RH38176,91.2,J10,
RH38177,91.5,J10,
RH38178,93.1,J11,
RH38179,94,J11,
RH38180,93.3,J11,
RH38181,92.2,J11,
RH38182,92.9,J11,
RH38183,94,J11,
RH38184,94.1,J12,
RH38185,94.3,J12,
RH38186,94.9,J12,
RH38187,95.5,J12,
RH38188,95.6,J12,
RH38189,95.6,J12,
RH38190,95.3,J13,
RH38191,95.9,J13,
RH38192,94.9,J13,
RH38193,94.2,J13,
RH38194,93.3,J13,
RH38195,92.3,J13,
RH38196,91.9,J14,
RH38197,92.1,J14,
RH38198,92.6,J14,
RH38199,93.2,J14,
RH38200,93.3,J14,
RH38201,93.8,J14,
RH38202,94.1,J15,
RH38203,94.7,J15,
RH38204,95.2,J15,
RH38205,95.6,J15,
RH38206,95.4,J15,
RH38207,95.4,J15,
RH38208,95.5,J16,
RH38209,95.8,J16,
RH38210,95.6,J16,
RH38211,95.4,J16,
RH38212,95.1,J16,
RH38213,94.5,J16,
RH38214,92.9,J17,
RH38215,96.9,J17,
RH38216,97.6,J17,
RH38217,97.9,J17,
RH38218,98.1,J17,
RH38219,98.2,J17,
RH38220,98.2,J18,
RH38221,98.2,J18,
RH38222,98.2,J18,
RH38223,98.2,J18,
RH38224,98.1,J18,
RH38225,97.8,J18,
RH38226,97.6,J19,
RH38227,97.4,J19,
RH38228,97.2,J19,
RH38229,97,J19,
RH38230,97,J19,
RH38231,97.4,J19,
RH38232,97.5,J20,
RH38233,97.6,J20,
RH38234,97.6,J20,
RH38235,97.6,J20,
RH38236,97.5,J20,
RH38237,97.5,J20,
RH38238,97.2,J21,
RH38239,96.8,J21,
RH38240,95.9,J21,
RH38241,94.8,J21,
RH38242,95.4,J21,
RH38243,96.4,J21,
RH38244,96.6,J22,
RH38245,96.8,J22,
RH38246,97,J22,
RH38247,97.3,J22,
RH38248,97.6,J22,
RH38249,97.6,J22,
RH38250,97.7,J23,
RH38251,97.6,J23,
RH38252,97.6,J23,
RH38253,97.1,J23,
RH38254,96.5,J23,
RH38255,96.1,J23,
RH38256,95.9,J24,
RH38257,94.8,J24,
RH38258,93.3,J24,
RH38259,91.1,J24,
RH38260,90.3,J24,
RH38261,89.8,J24,
RH38262,87.5,J1,
RH38263,84.9,J1,
RH38264,83.9,J1,
RH38265,83,J1,
RH38266,82.5,J1,
RH38267,79.5,J1,
RH38268,78.3,J2,
RH38269,78.1,J2,
RH38270,78.2,J2,
RH38271,75.9,J2,
RH38272,77.2,J2,
RH38273,78.1,J2,
RH38274,79,J3,
RH38275,76.3,J3,
RH38276,78.2,J3,
RH38277,77.8,J3,
RH38278,76.5,J3,
RH38279,76.7,J3,
RH38280,80.2,J4,
RH38281,84.3,J4,
RH38282,83.9,J4,
RH38283,83.9,J4,
RH38284,80.1,J4,
RH38285,77.7,J4,
RH38286,78,J5,
RH38287,77.8,J5,
RH38288,79.6,J5,
RH38289,80.2,J5,
RH38290,79.3,J5,
RH38291,80.2,J5,
RH38292,86.4,J6,
RH38293,87.3,J6,
RH38294,88.1,J6,
RH38295,85.4,J6,
RH38296,87.1,J6,
RH38297,86.2,J6,
RH38298,86.9,J7,
RH38299,86.1,J7,
RH38300,83.5,J7,
RH38301,81.7,J7,
RH38302,82.5,J7,
RH38303,83.3,J7,
RH38304,85.8,J8,
RH38305,85.9,J8,
RH38306,86.2,J8,
RH38307,86.2,J8,
RH38308,86.4,J8,
RH38309,87.3,J8,
RH38310,87.9,J9,
RH38311,88.5,J9,
RH38312,88.5,J9,
RH38313,88.1,J9,
RH38314,88.5,J9,
RH38315,88.6,J9,
RH38316,89.9,J10,
RH38317,89.1,J10,
RH38318,89.9,J10,
RH38319,90.2,J10,
RH38320,90.4,J10,
RH38321,90.9,J10,
RH38322,92,J11,
RH38323,93,J11,
RH38324,93.9,J11,
RH38325,93.8,J11,
RH38326,93.5,J11,
RH38327,93.5,J11,
RH38328,93.6,J12,
RH38329,94,J12,
RH38330,94.6,J12,
RH38331,95.3,J12,
RH38332,95.5,J12,
RH38333,95.6,J12,
RH38334,96,J13,
RH38335,94.8,J13,
RH38336,94.5,J13,
RH38337,94.7,J13,
RH38338,95.1,J13,
RH38339,96,J13,
RH38340,96.5,J14,
RH38341,96.9,J14,
RH38342,97.2,J14,
RH38343,97.7,J14,
RH38344,97.7,J14,
RH38345,98,J14,
RH38346,98.1,J15,
RH38347,98,J15,
RH38348,97.9,J15,
RH38349,97.5,J15,
RH38350,97.3,J15,
RH38351,97,J15,
RH38352,96.8,J16,
RH38353,96.7,J16,
RH38354,97.2,J16,
RH38355,97.1,J16,
RH38356,96.5,J16,
RH38357,96.2,J16,
RH38358,94,J17,
RH38359,91,J17,
RH38360,88.8,J17,
RH38361,90.5,J17,
RH38362,90.9,J17,
RH38363,88.8,J17,
RH38364,91.2,J18,
RH38365,94.2,J18,
RH38366,95.6,J18,
RH38367,95.8,J18,
RH38368,94.6,J18,
RH38369,93.7,J18,
RH38370,94.1,J19,
RH38371,95,J19,
RH38372,95.3,J19,
RH38373,95.3,J19,
RH38374,95.5,J19,
RH38375,95.6,J19,
RH38376,95.8,J20,
RH38377,96.8,J20,
RH38378,96.9,J20,
RH38379,96.8,J20,
RH38380,97,J20,
RH38381,97.1,J20,
RH38382,97.3,J21,
RH38383,97.4,J21,
RH38384,97,J21,
RH38385,96.9,J21,
RH38386,97,J21,
RH38387,97.1,J21,
RH38388,97.6,J22,
RH38389,97.6,J22,
RH38390,97.2,J22,
RH38391,96.7,J22,
RH38392,96.8,J22,
RH38393,96.9,J22,
RH38394,96.8,J23,
RH38395,96.6,J23,
RH38396,96.3,J23,
RH38397,95.4,J23,
RH38398,93.9,J23,
RH38399,91.8,J23,
RH38400,91.3,J24,
RH38401,90.6,J24,
RH38402,89.5,J24,
RH38403,88.3,J24,
RH38404,87.5,J24,
RH38405,86,J24,
RH38406,84.5,J1,
RH38407,83.3,J1,
RH38408,81.1,J1,
RH38409,80.3,J1,
RH38410,79.6,J1,
RH38411,77.2,J1,
RH38412,75.9,J2,
RH38413,74,J2,
RH38414,73.9,J2,
RH38415,73.5,J2,
RH38416,73.2,J2,
RH38417,72.9,J2,
RH38418,72.1,J3,
RH38419,70.6,J3,
RH38420,71.6,J3,
RH38421,69.5,J3,
RH38422,67.6,J3,
RH38423,65.7,J3,
RH38424,63.8,J4,
RH38425,62.7,J4,
RH38426,62.7,J4,
RH38427,63.4,J4,
RH38428,63.6,J4,
RH38429,67.7,J4,
RH38430,65.7,J5,
RH38431,64.4,J5,
RH38432,62.7,J5,
RH38433,59.8,J5,
RH38434,63.4,J5,
RH38435,66.1,J5,
RH38436,66.8,J6,
RH38437,66.2,J6,
RH38438,67.4,J6,
RH38439,66.3,J6,
RH38440,66.5,J6,
RH38441,66.4,J6,
RH38442,67.4,J7,
RH38443,66.2,J7,
RH38444,66.4,J7,
RH38445,65.4,J7,
RH38446,70.1,J7,
RH38447,71.9,J7,
RH38448,73.9,J8,
RH38449,73.7,J8,
RH38450,72.9,J8,
RH38451,71.9,J8,
RH38452,72.6,J8,
RH38453,74.1,J8,
RH38454,75.4,J9,
RH38455,76.8,J9,
RH38456,75.9,J9,
RH38457,76.2,J9,
RH38458,77.2,J9,
RH38459,78.5,J9,
RH38460,78.9,J10,
RH38461,80.1,J10,
RH38462,81.5,J10,
RH38463,82.6,J10,
RH38464,83.6,J10,
RH38465,85.9,J10,
RH38466,87,J11,
RH38467,87,J11,
RH38468,87.2,J11,
RH38469,87.8,J11,
RH38470,87.2,J11,
RH38471,88.7,J11,
RH38472,89.9,J12,
RH38473,88.1,J12,
RH38474,87.1,J12,
RH38475,89.8,J12,
RH38476,92,J12,
RH38477,91.2,J12,
RH38478,88.5,J13,
RH38479,89.3,J13,
RH38480,89.9,J13,
RH38481,89.2,J13,
RH38482,89.6,J13,
RH38483,89.5,J13,
RH38484,88.2,J14,
RH38485,87.3,J14,
RH38486,87.5,J14,
RH38487,87.1,J14,
RH38488,87.7,J14,
RH38489,88.8,J14,
RH38490,89.1,J15,
RH38491,89.7,J15,
RH38492,90.8,J15,
RH38493,91.3,J15,
RH38494,91.2,J15,
RH38495,91.3,J15,
RH38496,90.9,J16,
RH38497,90.9,J16,
RH38498,91.2,J16,
RH38499,91.1,J16,
RH38500,91.5,J16,
RH38501,93.2,J16,
RH38502,94.5,J17,
RH38503,96,J17,
RH38504,96.6,J17,
RH38505,96,J17,
RH38506,95.8,J17,
RH38507,95.1,J17,
RH38508,92.7,J18,
RH38509,92.2,J18,
RH38510,93.2,J18,
RH38511,93.6,J18,
RH38512,93.9,J18,
RH38513,94.2,J18,
RH38514,94.5,J19,
RH38515,94.9,J19,
RH38516,95.4,J19,
RH38517,95.7,J19,
RH38518,95.4,J19,
RH38519,95.6,J19,
RH38520,96,J20,
RH38521,95.9,J20,
RH38522,96.1,J20,
RH38523,96.5,J20,
RH38524,97.3,J20,
RH38525,97.6,J20,
RH38526,97.6,J21,
RH38527,97.9,J21,
RH38528,98.2,J21,
RH38529,98.3,J21,
RH38530,98.2,J21,
RH38531,97.7,J21,
RH38532,97.6,J22,
RH38533,98.1,J22,
RH38534,98.2,J22,
RH38535,98.5,J22,
RH38536,98.5,J22,
RH38537,98.2,J22,
RH38538,98.3,J23,
RH38539,98.3,J23,
RH38540,98.3,J23,
RH38541,98.2,J23,
RH38542,96.6,J23,
RH38543,94.5,J23,
RH38544,93.2,J24,
RH38545,91.4,J24,
RH38546,88.2,J24,
RH38547,87,J24,
RH38548,86.2,J24,
RH38549,85.8,J24,
RH38550,84.1,J1,
RH38551,83.5,J1,
RH38552,81.9,J1,
RH38553,80.7,J1,
RH38554,79.5,J1,
RH38555,79.2,J1,
RH38556,78.8,J2,
RH38557,78.5,J2,
RH38558,75.7,J2,
RH38559,75.1,J2,
RH38560,76.9,J2,
RH38561,74.1,J2,
RH38562,73.6,J3,
RH38563,74.9,J3,
RH38564,72.1,J3,
RH38565,73.1,J3,
RH38566,73.4,J3,
RH38567,70.9,J3,
RH38568,69.8,J4,
RH38569,71.5,J4,
RH38570,70,J4,
RH38571,66.7,J4,
RH38572,66.6,J4,
RH38573,66.6,J4,
RH38574,65.6,J5,
RH38575,64.6,J5,
RH38576,64.2,J5,
RH38577,63.4,J5,
RH38578,64.1,J5,
RH38579,66.2,J5,
RH38580,67.1,J6,
RH38581,66.3,J6,
RH38582,65.5,J6,
RH38583,65.7,J6,
RH38584,62.1,J6,
RH38585,62.6,J6,
RH38586,64.3,J7,
RH38587,63,J7,
RH38588,62.8,J7,
RH38589,63,J7,
RH38590,60.2,J7,
RH38591,59.4,J7,
RH38592,61.6,J8,
RH38593,61.2,J8,
RH38594,62.6,J8,
RH38595,63.7,J8,
RH38596,62.9,J8,
RH38597,64.8,J8,
RH38598,64,J9,
RH38599,64.7,J9,
RH38600,65.3,J9,
RH38601,67.8,J9,
RH38602,70.2,J9,
RH38603,71.1,J9,
RH38604,72.2,J10,
RH38605,72.7,J10,
RH38606,74.5,J10,
RH38607,75.5,J10,
RH38608,76.4,J10,
RH38609,79,J10,
RH38610,80.8,J11,
RH38611,82.6,J11,
RH38612,83.4,J11,
RH38613,83.8,J11,
RH38614,84.1,J11,
RH38615,85.1,J11,
RH38616,84.9,J12,
RH38617,83.3,J12,
RH38618,83.7,J12,
RH38619,83.7,J12,
RH38620,84.3,J12,
RH38621,86.4,J12,
RH38622,87.6,J13,
RH38623,87.5,J13,
RH38624,88.4,J13,
RH38625,88.6,J13,
RH38626,89.7,J13,
RH38627,90.3,J13,
RH38628,90.2,J14,
RH38629,92,J14,
RH38630,91.9,J14,
RH38631,91.6,J14,
RH38632,92.2,J14,
RH38633,92.1,J14,
RH38634,91.7,J15,
RH38635,90.3,J15,
RH38636,90,J15,
RH38637,89.9,J15,
RH38638,89.6,J15,
RH38639,88.2,J15,
RH38640,88.8,J16,
RH38641,92.5,J16,
RH38642,92.7,J16,
RH38643,91.4,J16,
RH38644,90.9,J16,
RH38645,89.2,J16,
RH38646,90.4,J17,
RH38647,93.2,J17,
RH38648,92.7,J17,
RH38649,93,J17,
RH38650,93,J17,
RH38651,92.7,J17,
RH38652,92.3,J18,
RH38653,92.4,J18,
RH38654,92.6,J18,
RH38655,91.8,J18,
RH38656,90.2,J18,
RH38657,91.5,J18,
RH38658,92.7,J19,
RH38659,91.4,J19,
RH38660,91.3,J19,
RH38661,92.6,J19,
RH38662,93.8,J19,
RH38663,92.8,J19,
RH38664,91.5,J20,
RH38665,92.6,J20,
RH38666,92,J20,
RH38667,92,J20,
RH38668,91.5,J20,
RH38669,91.4,J20,
RH38670,91.4,J21,
RH38671,91.4,J21,
RH38672,90.9,J21,
RH38673,90.4,J21,
RH38674,90.1,J21,
RH38675,90.5,J21,
RH38676,92.8,J22,
RH38677,94.6,J22,
RH38678,96.2,J22,
RH38679,95.9,J22,
RH38680,95.7,J22,
RH38681,95.9,J22,
RH38682,96.2,J23,
RH38683,95.8,J23,
RH38684,94.7,J23,
RH38685,94.1,J23,
RH38686,93.6,J23,
RH38687,92.3,J23,
RH38688,88.6,J24,
RH38689,87.1,J24,
RH38690,84.2,J24,
RH38691,83.8,J24,
RH38692,81.3,J24,
RH38693,81.3,J24,
RH38694,81.4,J1,
RH38695,78.2,J1,
RH38696,78.5,J1,
RH38697,79.8,J1,
RH38698,76.5,J1,
RH38699,75.3,J1,
RH38700,73,J2,
RH38701,68.9,J2,
RH38702,68,J2,
RH38703,67.8,J2,
RH38704,69,J2,
RH38705,67.3,J2,
RH38706,67,J3,
RH38707,69.2,J3,
RH38708,69.2,J3,
RH38709,67.4,J3,
RH38710,66.6,J3,
RH38711,66,J3,
RH38712,66.3,J4,
RH38713,63.4,J4,
RH38714,66.6,J4,
RH38715,63.8,J4,
RH38716,62.8,J4,
RH38717,61.3,J4,
RH38718,61.6,J5,
RH38719,60.7,J5,
RH38720,61,J5,
RH38721,61.3,J5,
RH38722,60.1,J5,
RH38723,59.9,J5,
RH38724,56.2,J6,
RH38725,61,J6,
RH38726,66.1,J6,
RH38727,66.7,J6,
RH38728,65.8,J6,
RH38729,67.2,J6,
RH38730,67.2,J7,
RH38731,67.2,J7,
RH38732,68.7,J7,
RH38733,69.2,J7,
RH38734,69.3,J7,
RH38735,69.2,J7,
RH38736,71,J8,
RH38737,79.6,J8,
RH38738,91.6,J8,
RH38739,94.1,J8,
RH38740,94.9,J8,
RH38741,94.5,J8,
RH38742,94.3,J9,
RH38743,95.8,J9,
RH38744,96.1,J9,
RH38745,95.1,J9,
RH38746,96.5,J9,
RH38747,96,J9,
RH38748,94.6,J10,
RH38749,94.8,J10,
RH38750,95,J10,
RH38751,96.4,J10,
RH38752,96.5,J10,
RH38753,96.8,J10,
RH38754,97.1,J11,
RH38755,97.3,J11,
RH38756,97.6,J11,
RH38757,97.6,J11,
RH38758,97.4,J11,
RH38759,96.9,J11,
RH38760,96.3,J12,
RH38761,96.2,J12,
RH38762,96.1,J12,
RH38763,96.4,J12,
RH38764,96,J12,
RH38765,95.6,J12,
RH38766,95.3,J13,
RH38767,95,J13,
RH38768,96.1,J13,
RH38769,97.2,J13,
RH38770,97.6,J13,
RH38771,97.4,J13,
RH38772,96.9,J14,
RH38773,96.7,J14,
RH38774,96.7,J14,
RH38775,96.6,J14,
RH38776,96.4,J14,
RH38777,96.3,J14,
RH38778,95.7,J15,
RH38779,95.7,J15,
RH38780,96.6,J15,
RH38781,96.9,J15,
RH38782,97.2,J15,
RH38783,97.2,J15,
RH38784,96.8,J16,
RH38785,95.1,J16,
RH38786,96.5,J16,
RH38787,97.1,J16,
RH38788,97.4,J16,
RH38789,97.4,J16,
RH38790,97.7,J17,
RH38791,97.8,J17,
RH38792,97.1,J17,
RH38793,95,J17,
RH38794,93.2,J17,
RH38795,93.6,J17,
RH38796,93.4,J18,
RH38797,93.1,J18,
RH38798,93.3,J18,
RH38799,93.4,J18,
RH38800,93.1,J18,
RH38801,93.6,J18,
RH38802,93.5,J19,
RH38803,93.7,J19,
RH38804,93.2,J19,
RH38805,93.7,J19,
RH38806,94.7,J19,
RH38807,96.4,J19,
RH38808,96.3,J20,
RH38809,95,J20,
RH38810,94.1,J20,
RH38811,93,J20,
RH38812,92.9,J20,
RH38813,92.4,J20,
RH38814,92.5,J21,
RH38815,92.8,J21,
RH38816,93.6,J21,
RH38817,93.6,J21,
RH38818,93.4,J21,
RH38819,93.7,J21,
RH38820,93.6,J22,
RH38821,93.2,J22,
RH38822,93,J22,
RH38823,92.5,J22,
RH38824,93,J22,
RH38825,92.7,J22,
RH38826,91.6,J23,
RH38827,90.5,J23,
RH38828,90.6,J23,
RH38829,89.8,J23,
RH38830,89.2,J23,
RH38831,88.4,J23,
RH38832,87,J24,
RH38833,85.4,J24,
RH38834,83.4,J24,
RH38835,82,J24,
RH38836,80.3,J24,
RH38837,79.3,J24,
RH38838,77.3,J1,
RH38839,75.9,J1,
RH38840,75.3,J1,
RH38841,73.9,J1,
RH38842,73.9,J1,
RH38843,71.5,J1,
RH38844,71.6,J2,
RH38845,71.3,J2,
RH38846,71.8,J2,
RH38847,69.3,J2,
RH38848,69.2,J2,
RH38849,70.2,J2,
RH38850,67.7,J3,
RH38851,68.7,J3,
RH38852,70.6,J3,
RH38853,69.8,J3,
RH38854,68.6,J3,
RH38855,69.4,J3,
RH38856,68.7,J4,
RH38857,67.8,J4,
RH38858,68.3,J4,
RH38859,67.5,J4,
RH38860,68.2,J4,
RH38861,69.3,J4,
RH38862,69.9,J5,
RH38863,70.2,J5,
RH38864,72.9,J5,
RH38865,74.5,J5,
RH38866,75.7,J5,
RH38867,75.9,J5,
RH38868,75.2,J6,
RH38869,75.9,J6,
RH38870,75.8,J6,
RH38871,73.5,J6,
RH38872,74.1,J6,
RH38873,75.4,J6,
RH38874,76.9,J7,
RH38875,76.5,J7,
RH38876,78,J7,
RH38877,75.7,J7,
RH38878,77.1,J7,
RH38879,77.3,J7,
RH38880,77,J8,
RH38881,76.5,J8,
RH38882,78,J8,
RH38883,77.9,J8,
RH38884,77.7,J8,
RH38885,77.5,J8,
RH38886,77.5,J9,
RH38887,77.1,J9,
RH38888,77.8,J9,
RH38889,77.4,J9,
RH38890,78.7,J9,
RH38891,80,J9,
RH38892,80.4,J10,
RH38893,80.2,J10,
RH38894,80.3,J10,
RH38895,79.7,J10,
RH38896,78.5,J10,
RH38897,79.5,J10,
RH38898,80,J11,
RH38899,80.8,J11,
RH38900,82.3,J11,
RH38901,82.7,J11,
RH38902,83,J11,
RH38903,83.3,J11,
RH38904,83.7,J12,
RH38905,83.5,J12,
RH38906,83.1,J12,
RH38907,83.6,J12,
RH38908,83.9,J12,
RH38909,83.3,J12,
RH38910,83.4,J13,
RH38911,83.2,J13,
RH38912,83.4,J13,
RH38913,83.6,J13,
RH38914,83.2,J13,
RH38915,82.3,J13,
RH38916,82.6,J14,
RH38917,82.4,J14,
RH38918,82.9,J14,
RH38919,82.5,J14,
RH38920,82.3,J14,
RH38921,82.5,J14,
RH38922,82.5,J15,
RH38923,83.7,J15,
RH38924,83.9,J15,
RH38925,83.4,J15,
RH38926,82.9,J15,
RH38927,82.7,J15,
RH38928,83.8,J16,
RH38929,84.6,J16,
RH38930,85.5,J16,
RH38931,85.6,J16,
RH38932,85.6,J16,
RH38933,85.9,J16,
RH38934,86,J17,
RH38935,86.3,J17,
RH38936,85.9,J17,
RH38937,85.7,J17,
RH38938,86,J17,
RH38939,85.8,J17,
RH38940,86.4,J18,
RH38941,86.4,J18,
RH38942,86.9,J18,
RH38943,87.2,J18,
RH38944,87.8,J18,
RH38945,86.9,J18,
RH38946,87.7,J19,
RH38947,87.1,J19,
RH38948,86.5,J19,
RH38949,86.7,J19,
RH38950,86.6,J19,
RH38951,85.9,J19,
RH38952,84.9,J20,
RH38953,86.1,J20,
RH38954,86.3,J20,
RH38955,86.8,J20,
RH38956,87.2,J20,
RH38957,87.3,J20,
RH38958,86.2,J21,
RH38959,86.5,J21,
RH38960,88.1,J21,
RH38961,88.7,J21,
RH38962,89.8,J21,
RH38963,90.3,J21,
RH38964,90,J22,
RH38965,90.8,J22,
RH38966,91.7,J22,
RH38967,91.9,J22,
RH38968,91,J22,
RH38969,90,J22,
RH38970,90.5,J23,
RH38971,90.7,J23,
RH38972,90.7,J23,
RH38973,90.1,J23,
RH38974,89.2,J23,
RH38975,87.2,J23,
RH38976,84.5,J24,
RH38977,82.8,J24,
RH38978,82,J24,
RH38979,81.9,J24,
RH38980,80.7,J24,
RH38981,80.4,J24,
RH38982,79.1,J1,
RH38983,78,J1,
RH38984,77.9,J1,
RH38985,77.1,J1,
RH38986,76,J1,
RH38987,75.2,J1,
RH38988,74.8,J2,
RH38989,73.5,J2,
RH38990,72.2,J2,
RH38991,73.3,J2,
RH38992,72.4,J2,
RH38993,69.7,J2,
RH38994,69.8,J3,
RH38995,68.9,J3,
RH38996,66.8,J3,
RH38997,67.3,J3,
RH38998,65.6,J3,
RH38999,66.2,J3,
RH39000,66.5,J4,
RH39001,64.2,J4,
RH39002,63.8,J4,
RH39003,64.2,J4,
RH39004,64.1,J4,
RH39005,64.2,J4,
RH39006,64.5,J5,
RH39007,64.6,J5,
RH39008,64.6,J5,
RH39009,64.9,J5,
RH39010,62.7,J5,
RH39011,62.9,J5,
RH39012,64.9,J6,
RH39013,65.1,J6,
RH39014,63.6,J6,
RH39015,64.7,J6,
RH39016,64.4,J6,
RH39017,65,J6,
RH39018,68.1,J7,
RH39019,68.2,J7,
RH39020,68.9,J7,
RH39021,70.2,J7,
RH39022,72.1,J7,
RH39023,73.3,J7,
RH39024,74,J8,
RH39025,75.3,J8,
RH39026,77,J8,
RH39027,76.5,J8,
RH39028,76.4,J8,
RH39029,76.1,J8,
RH39030,75.9,J9,
RH39031,75.9,J9,
RH39032,76.5,J9,
RH39033,77.3,J9,
RH39034,78.6,J9,
RH39035,78.5,J9,
RH39036,79.4,J10,
RH39037,79.2,J10,
RH39038,79.9,J10,
RH39039,80.8,J10,
RH39040,81.3,J10,
RH39041,81.6,J10,
RH39042,81.8,J11,
RH39043,81.8,J11,
RH39044,82.4,J11,
RH39045,82.1,J11,
RH39046,81.7,J11,
RH39047,81.4,J11,
RH39048,81.5,J12,
RH39049,81.3,J12,
RH39050,82.2,J12,
RH39051,81.7,J12,
RH39052,82.4,J12,
RH39053,83.3,J12,
RH39054,83.5,J13,
RH39055,83.2,J13,
RH39056,82.8,J13,
RH39057,83.1,J13,
RH39058,83.2,J13,
RH39059,82.8,J13,
RH39060,82.6,J14,
RH39061,82.7,J14,
RH39062,83.2,J14,
RH39063,83,J14,
RH39064,83.5,J14,
RH39065,83.5,J14,
RH39066,83.3,J15,
RH39067,83.6,J15,
RH39068,83.7,J15,
RH39069,83.7,J15,
RH39070,84,J15,
RH39071,83.9,J15,
RH39072,83.7,J16,
RH39073,84,J16,
RH39074,83.6,J16,
RH39075,83.2,J16,
RH39076,83,J16,
RH39077,83.1,J16,
RH39078,82.6,J17,
RH39079,83.4,J17,
RH39080,83.6,J17,
RH39081,84.6,J17,
RH39082,84,J17,
RH39083,84.4,J17,
RH39084,84.5,J18,
RH39085,85.3,J18,
RH39086,85.6,J18,
RH39087,85.4,J18,
RH39088,86.1,J18,
RH39089,87.1,J18,
RH39090,88.1,J19,
RH39091,87.7,J19,
RH39092,88.2,J19,
RH39093,88.1,J19,
RH39094,88.2,J19,
RH39095,88.6,J19,
RH39096,89.4,J20,
RH39097,89.9,J20,
RH39098,88.3,J20,
RH39099,87.7,J20,
RH39100,87.3,J20,
RH39101,86.4,J20,
RH39102,86,J21,
RH39103,85.1,J21,
RH39104,85.3,J21,
RH39105,85.7,J21,
RH39106,85.7,J21,
RH39107,87.9,J21,
RH39108,90.1,J22,
RH39109,90.5,J22,
RH39110,91.7,J22,
RH39111,92,J22,
RH39112,91.1,J22,
RH39113,90.6,J22,
RH39114,90.3,J23,
RH39115,89.4,J23,
RH39116,88.8,J23,
RH39117,87.2,J23,
RH39118,85.7,J23,
RH39119,85.7,J23,
RH39120,85.5,J24,
RH39121,84.6,J24,
RH39122,83.5,J24,
RH39123,82.9,J24,
RH39124,82.6,J24,
RH39125,81.9,J24,
RH39126,81.4,J1,
RH39127,81.4,J1,
RH39128,80.3,J1,
RH39129,79.7,J1,
RH39130,77.8,J1,
RH39131,75.4,J1,
RH39132,73.8,J2,
RH39133,72.3,J2,
RH39134,72.7,J2,
RH39135,72.2,J2,
RH39136,70.2,J2,
RH39137,70.8,J2,
RH39138,71.6,J3,
RH39139,70.9,J3,
RH39140,69.8,J3,
RH39141,67.9,J3,
RH39142,68,J3,
RH39143,68.3,J3,
RH39144,68.2,J4,
RH39145,64.7,J4,
RH39146,63.8,J4,
RH39147,63.7,J4,
RH39148,64.2,J4,
RH39149,63,J4,
RH39150,63.3,J5,
RH39151,63.2,J5,
RH39152,64.1,J5,
RH39153,63.5,J5,
RH39154,63.4,J5,
RH39155,64.2,J5,
RH39156,64.6,J6,
RH39157,70.9,J6,
RH39158,71.2,J6,
RH39159,69.1,J6,
RH39160,66.1,J6,
RH39161,67.6,J6,
RH39162,70.4,J7,
RH39163,70.9,J7,
RH39164,69.2,J7,
RH39165,67.2,J7,
RH39166,67.8,J7,
RH39167,70.3,J7,
RH39168,69.9,J8,
RH39169,69.4,J8,
RH39170,70.1,J8,
RH39171,69.8,J8,
RH39172,69.2,J8,
RH39173,68.2,J8,
RH39174,69.7,J9,
RH39175,70.2,J9,
RH39176,69.9,J9,
RH39177,70.4,J9,
RH39178,70.4,J9,
RH39179,70.8,J9,
RH39180,71.5,J10,
RH39181,74,J10,
RH39182,73.5,J10,
RH39183,73.4,J10,
RH39184,74.1,J10,
RH39185,76.2,J10,
RH39186,76.4,J11,
RH39187,75,J11,
RH39188,75.5,J11,
RH39189,75.8,J11,
RH39190,76.3,J11,
RH39191,76.4,J11,
RH39192,80.8,J12,
RH39193,85.3,J12,
RH39194,84,J12,
RH39195,82,J12,
RH39196,82.8,J12,
RH39197,84.8,J12,
RH39198,85.5,J13,
RH39199,84.3,J13,
RH39200,84,J13,
RH39201,82.8,J13,
RH39202,82.9,J13,
RH39203,83.3,J13,
RH39204,83.5,J14,
RH39205,84.3,J14,
RH39206,84.1,J14,
RH39207,83.1,J14,
RH39208,80.4,J14,
RH39209,81.6,J14,
RH39210,83,J15,
RH39211,84.3,J15,
RH39212,85.7,J15,
RH39213,85.6,J15,
RH39214,86.3,J15,
RH39215,88.2,J15,
RH39216,89.5,J16,
RH39217,86.3,J16,
RH39218,84.9,J16,
RH39219,86.1,J16,
RH39220,89.6,J16,
RH39221,91.2,J16,
RH39222,92.7,J17,
RH39223,93.5,J17,
RH39224,93.4,J17,
RH39225,93.6,J17,
RH39226,93.9,J17,
